zcta19,zcta_area,count_ntm_stops,totpop13_17,stops_per_capita,stops_per_sqmile
"45773",4.792765,0,113,0,0
"45775",29.07099,0,1012,0,0
"45776",19.69944,0,769,0,0
"45778",24.65135,0,860,0,0
"45779",.9026327,0,689,0,0
"45780",2.545244,0,3102,0,0
"45782",.5574574,0,492,0,0
"45784",37.65451,0,3733,0,0
"45786",66.59943,0,3555,0,0
"45787",.0288318,0,63,0,0
"45788",34.68996,0,1189,0,0
"45789",11.48695,0,127,0,0
"45801",45.53741,0,23186,0,0
"45804",22.8961,0,15294,0,0
"45805",15.19542,0,23932,0,0
"45806",61.20829,0,10922,0,0
"45807",76.45197,0,11821,0,0
"45808",.5358731,0,392,0,0
"45809",.2542278,0,124,0,0
"45810",62.62385,0,8231,0,0
"45812",39.84074,0,1789,0,0
"45813",55.38975,0,3640,0,0
"45814",35.68288,0,3158,0,0
"45816",.2663738,0,342,0,0
"45817",64.86544,0,7020,0,0
"45819",.2596066,0,261,0,0
"45820",.7224635,0,530,0,0
"45821",40.13631,0,1380,0,0
"45822",174.4866,0,19193,0,0
"45826",.2708754,0,505,0,0
"45827",62.26149,0,2040,0,0
"45828",33.11253,0,6120,0,0
"45830",95.03566,0,5773,0,0
"45831",73.85811,0,3330,0,0
"45832",69.9001,0,2919,0,0
"45833",69.35952,0,10750,0,0
"45835",19.16362,0,563,0,0
"45836",24.08895,0,1260,0,0
"45838",.1365416,0,57,0,0
"45840",169.3667,0,55246,0,0
"45841",25.60829,0,874,0,0
"45843",100.2238,0,4098,0,0
"45844",54.69139,0,3166,0,0
"45845",32.20625,0,3008,0,0
"45846",74.59873,0,4181,0,0
"45849",44.26528,0,1101,0,0
"45850",60.2247,0,3516,0,0
"45851",33.85373,0,667,0,0
"45853",1.132535,0,1205,0,0
"45854",.3306872,0,433,0,0
"45855",.2657302,0,151,0,0
"45856",104.8391,0,5242,0,0
"45858",62.86969,0,3122,0,0
"45859",1.330178,0,551,0,0
"45860",35.01246,0,2102,0,0
"45861",1.877733,0,175,0,0
"45862",36.76471,0,1517,0,0
"45863",30.34673,0,1130,0,0
"45864",1.137349,0,150,0,0
"45865",32.97722,0,4884,0,0
"45866",.2259794,0,147,0,0
"45867",25.59927,0,995,0,0
"45868",15.56372,0,706,0,0
"45869",36.79667,0,4563,0,0
"45870",.3264864,0,185,0,0
"45871",23.76221,0,1987,0,0
"45872",30.44902,0,4125,0,0
"45873",49.73337,0,2384,0,0
"45874",57.32201,0,2497,0,0
"45875",102.8863,0,11455,0,0
"45876",.6027078,0,784,0,0
"45877",27.89279,0,2091,0,0
"45879",105.9914,0,6024,0,0
"45880",59.21429,0,2536,0,0
"45881",29.49699,0,1172,0,0
"45882",84.03958,0,2735,0,0
"45883",36.0899,0,3943,0,0
"45884",.1677042,0,173,0,0
"45885",71.07684,0,12590,0,0
"45886",21.22641,0,566,0,0
"45887",71.45856,0,4264,0,0
"45888",.1700147,0,173,0,0
"45889",20.35738,0,1616,0,0
"45890",14.80951,0,509,0,0
"45891",132.7557,0,14836,0,0
"45894",32.71733,0,603,0,0
"45895",189.7809,0,18012,0,0
"45896",38.06819,0,2111,0,0
"45897",1.382406,0,35,0,0
"45898",34.03251,0,1148,0,0
"45899",.309935,0,136,0,0
"46001",73.99345,0,10185,0,0
"46011",74.82281,0,17021,0,0
"46012",32.70797,0,19306,0,0
"46013",21.63601,0,17330,0,0
"46016",6.366348,0,18300,0,0
"46017",17.32708,0,5736,0,0
"46030",37.70359,0,2917,0,0
"46031",47.22765,0,2290,0,0
"46032",26.20329,0,47108,0,0
"46033",17.66664,0,38275,0,0
"46034",29.80609,0,6845,0,0
"46035",24.02867,0,987,0,0
"46036",78.6316,0,11756,0,0
"46037",19.72642,0,40798,0,0
"46038",16.20608,0,42003,0,0
"46039",27.07053,0,555,0,0
"46040",33.72758,0,11525,0,0
"46041",251.5963,0,22778,0,0
"46044",21.89393,0,2983,0,0
"46045",.0340488,0,67,0,0
"46047",.0132549,0,73,0,0
"46048",1.35223,0,2378,0,0
"46049",26.91108,0,712,0,0
"46050",45.76743,0,2345,0,0
"46051",15.81818,0,2864,0,0
"46052",177.9631,3,21969,.136556,.0168574
"46055",26.5104,0,11445,0,0
"46056",23.20065,0,2304,0,0
"46057",24.92045,0,1285,0,0
"46058",26.74074,0,2190,0,0
"46060",80.62315,0,39986,0,0
"46062",36.09475,0,34420,0,0
"46063",.4601006,0,395,0,0
"46064",65.34695,0,16856,0,0
"46065",38.10748,0,3555,0,0
"46068",45.27115,0,2604,0,0
"46069",90.98354,0,7600,0,0
"46070",45.40605,0,2360,0,0
"46071",69.52615,0,3539,0,0
"46072",112.6937,0,9084,0,0
"46074",36.26239,0,31580,0,0
"46075",30.90552,5,5814,.859993,.1617834
"46076",44.4161,0,1593,0,0
"46077",43.77769,0,27666,0,0
"46103",.0378187,0,299,0,0
"46104",28.02492,0,1029,0,0
"46105",42.18358,0,2027,0,0
"46106",27.21928,0,6008,0,0
"46107",3.286104,59,12644,4.66624,17.95439
"46110",14.63544,0,509,0,0
"46111",.1048615,0,210,0,0
"46112",40.31874,0,36213,0,0
"46113",16.50639,0,15663,0,0
"46115",37.14492,0,1780,0,0
"46117",11.8111,0,736,0,0
"46118",54.71109,0,5196,0,0
"46120",92.31789,0,5319,0,0
"46121",55.04683,0,5291,0,0
"46122",88.47249,0,15963,0,0
"46123",30.95898,4,34276,.1167,.1292032
"46124",62.08699,0,8376,0,0
"46125",.0340002,0,40,0,0
"46126",32.81386,0,5003,0,0
"46127",23.64217,0,249,0,0
"46128",35.13008,0,1772,0,0
"46130",29.7954,0,2430,0,0
"46131",125.3096,0,32088,0,0
"46133",24.58578,0,613,0,0
"46135",167.2962,0,20976,0,0
"46140",170.1495,0,39213,0,0
"46142",15.13804,23,30066,.764984,1.519351
"46143",48.90812,6,55476,.108155,.122679
"46144",.5185001,0,170,0,0
"46146",.7777932,0,73,0,0
"46147",58.97887,0,3225,0,0
"46148",51.28991,0,5587,0,0
"46149",26.25507,0,2343,0,0
"46150",24.69481,0,763,0,0
"46151",208.6621,0,31601,0,0
"46155",.0228437,0,244,0,0
"46156",40.87697,0,1535,0,0
"46157",32.01937,0,4169,0,0
"46158",76.36031,0,22362,0,0
"46160",92.99094,0,6514,0,0
"46161",36.58016,0,2804,0,0
"46162",11.26192,0,550,0,0
"46163",29.56002,0,12266,0,0
"46164",24.40451,0,4127,0,0
"46165",40.18035,0,1418,0,0
"46166",34.95499,0,1787,0,0
"46167",30.03942,0,6264,0,0
"46168",32.48685,18,33925,.530582,.5540704
"46171",36.40636,0,1656,0,0
"46172",67.52172,0,2276,0,0
"46173",225.8598,0,10533,0,0
"46175",22.32056,0,621,0,0
"46176",173.0531,0,27485,0,0
"46180",25.66486,0,969,0,0
"46181",45.30087,0,4647,0,0
"46182",35.29922,0,1427,0,0
"46183",.0309129,0,17,0,0
"46184",20.56644,0,13281,0,0
"46186",28.36616,0,1851,0,0
"46201",5.59921,226,29852,7.57068,40.36283
"46202",5.736399,231,19317,11.9584,40.26917
"46203",13.84241,235,39250,5.98726,16.97681
"46204",1.1323,105,7554,13.8999,92.73163
"46205",6.345025,221,28380,7.78717,34.83044
"46208",6.86219,193,23300,8.28326,28.12513
"46214",7.329203,37,24190,1.52956,5.048298
"46216",3.509389,6,2117,2.8342,1.709699
"46217",21.52804,1,33873,.029522,.0464511
"46218",9.416121,314,26757,11.7352,33.34706
"46219",12.9049,274,37284,7.349,21.23225
"46220",12.44616,114,36503,3.12303,9.159454
"46221",20.32557,35,26599,1.31584,1.721969
"46222",11.34673,218,36508,5.97129,19.21259
"46224",7.202794,156,36881,4.22982,21.65826
"46225",4.147698,85,7282,11.6726,20.49329
"46226",14.44038,148,45468,3.25504,10.24904
"46227",16.76628,158,57023,2.77081,9.423677
"46228",8.051162,24,15557,1.54271,2.980936
"46229",10.93525,87,29000,3,7.955924
"46231",12.40349,23,10257,2.24237,1.854317
"46234",14.00158,9,28732,.31324,.6427847
"46235",9.626658,43,32578,1.31991,4.466763
"46236",11.99556,0,28360,0,0
"46237",14.87808,61,39499,1.54434,4.09999
"46239",29.07868,1,28426,.035179,.0343895
"46240",10.43326,59,18793,3.13947,5.654992
"46241",22.42292,111,31610,3.51155,4.950293
"46250",7.593605,46,18999,2.42118,6.057729
"46254",14.46205,92,40259,2.2852,6.361478
"46256",11.65709,18,22835,.788264,1.544124
"46259",21.46986,0,11577,0,0
"46260",10.18695,77,32798,2.3477,7.558688
"46268",13.29737,118,25457,4.63527,8.873936
"46278",13.41941,21,8129,2.58334,1.564897
"46280",4.467244,0,7530,0,0
"46290",.5486987,0,213,0,0
"46301",5.612466,0,630,0,0
"46303",28.96992,0,14103,0,0
"46304",57.12775,0,24910,0,0
"46307",88.33331,0,61652,0,0
"46310",67.23068,0,13984,0,0
"46311",13.61366,0,21918,0,0
"46312",14.26182,0,28728,0,0
"46319",9.298671,0,17837,0,0
"46320",8.452476,1,14310,.069881,.1183085
"46321",7.639271,0,23005,0,0
"46322",6.954062,0,22938,0,0
"46323",6.222276,0,22155,0,0
"46324",4.411676,0,22511,0,0
"46327",4.264135,0,11596,0,0
"46340",33.04389,0,908,0,0
"46341",90.57213,0,10324,0,0
"46342",35.61016,0,30303,0,0
"46345",.3892636,0,173,0,0
"46346",1.799252,0,1363,0,0
"46347",71.64664,0,4924,0,0
"46348",51.30562,0,1080,0,0
"46349",84.11579,0,3092,0,0
"46350",196.9472,0,42459,0,0
"46356",118.6527,0,18044,0,0
"46360",79.80763,0,43473,0,0
"46365",23.59413,0,761,0,0
"46366",79.58187,0,5468,0,0
"46368",29.40019,0,38828,0,0
"46371",38.45226,0,3747,0,0
"46373",10.2073,0,15377,0,0
"46374",36.35834,0,912,0,0
"46375",13.60102,0,23312,0,0
"46376",9.030528,0,283,0,0
"46377",.6009657,0,314,0,0
"46379",.4630647,0,95,0,0
"46381",.9145637,0,114,0,0
"46382",48.79053,0,1839,0,0
"46383",87.81808,0,40940,0,0
"46385",81.89499,0,39962,0,0
"46390",49.14215,0,2888,0,0
"46391",40.33348,0,10168,0,0
"46392",110.6034,0,7823,0,0
"46393",1.495648,0,318,0,0
"46394",4.905132,0,12113,0,0
"46402",3.821974,0,6128,0,0
"46403",10.44009,0,13351,0,0
"46404",5.724098,0,17441,0,0
"46405",8.821507,0,11684,0,0
"46406",13.11629,0,9462,0,0
"46407",4.231574,0,11657,0,0
"46408",9.773888,0,15977,0,0
"46409",3.566992,0,7625,0,0
"46410",29.539,0,38299,0,0
"46501",70.1758,0,3543,0,0
"46502",.0561844,0,19,0,0
"46504",65.59817,0,3810,0,0
"46506",100.3063,0,9574,0,0
"46507",41.0026,0,9549,0,0
"46508",.9340591,0,166,0,0
"46510",68.52309,0,4204,0,0
"46511",70.31821,0,4219,0,0
"46514",40.22921,74,42015,1.76128,1.83946
"46516",18.67423,86,33105,2.5978,4.605278
"46517",36.8049,57,24489,2.32758,1.548707
"46524",34.61684,0,2086,0,0
"46526",67.56435,56,32359,1.73058,.8288395
"46528",71.29773,6,26959,.22256,.0841542
"46530",24.90233,0,31012,0,0
"46531",21.4305,0,1519,0,0
"46532",52.91729,0,1765,0,0
"46534",123.9635,0,11595,0,0
"46536",29.22953,0,3333,0,0
"46537",.4927301,0,599,0,0
"46538",33.22305,0,3781,0,0
"46539",32.4055,0,2449,0,0
"46540",61.63673,0,11459,0,0
"46542",52.30893,0,3861,0,0
"46543",30.17302,0,3374,0,0
"46544",40.40303,1,31593,.031653,.0247506
"46545",18.15456,0,24513,0,0
"46550",74.69633,0,13155,0,0
"46552",63.55816,0,6665,0,0
"46553",31.36537,0,3411,0,0
"46554",71.16389,0,5283,0,0
"46555",11.02905,0,2741,0,0
"46556",2.14196,0,7410,0,0
"46561",14.90363,19,13292,1.42943,1.274857
"46562",62.10355,0,5248,0,0
"46563",153.9435,0,23834,0,0
"46565",64.49496,0,8738,0,0
"46567",63.07881,0,8912,0,0
"46570",20.46398,0,1025,0,0
"46571",43.21132,0,5287,0,0
"46573",34.23531,0,3808,0,0
"46574",95.18507,0,9144,0,0
"46580",76.0713,0,21380,0,0
"46582",59.22102,0,13534,0,0
"46590",2.962155,0,5140,0,0
"46595",.2281165,0,135,0,0
"46601",2.228031,0,6491,0,0
"46613",2.878056,0,10874,0,0
"46614",52.95904,0,30504,0,0
"46615",3.332107,0,13760,0,0
"46616",1.584604,0,5714,0,0
"46617",2.662669,0,9246,0,0
"46619",23.04579,0,22332,0,0
"46628",35.67571,0,25202,0,0
"46635",3.129958,0,6728,0,0
"46637",9.752043,0,15257,0,0
"46701",98.23148,0,8052,0,0
"46702",46.40289,0,2102,0,0
"46703",122.707,0,17802,0,0
"46704",.0202348,0,32,0,0
"46705",19.99619,0,1605,0,0
"46706",86.55412,0,18413,0,0
"46710",43.91571,0,4313,0,0
"46711",59.87241,0,7846,0,0
"46714",129.7397,0,14451,0,0
"46721",80.41563,0,5067,0,0
"46723",62.89506,0,7599,0,0
"46725",207.5044,0,22838,0,0
"46730",28.20768,0,1135,0,0
"46731",15.93739,0,518,0,0
"46732",22.93766,0,3516,0,0
"46733",172.8454,0,18984,0,0
"46737",69.31681,0,7642,0,0
"46738",26.1943,0,8372,0,0
"46740",62.05801,0,4321,0,0
"46741",26.76234,0,4866,0,0
"46742",52.30863,0,3412,0,0
"46743",22.40619,0,2092,0,0
"46745",19.66199,0,1999,0,0
"46746",74.4699,0,4642,0,0
"46747",37.2605,0,2925,0,0
"46748",18.43035,0,5311,0,0
"46750",202.119,0,26659,0,0
"46755",76.49681,0,15188,0,0
"46759",29.6275,0,397,0,0
"46760",25.64263,0,1355,0,0
"46761",124.8519,0,12315,0,0
"46763",22.44687,0,1969,0,0
"46764",34.33141,0,1353,0,0
"46765",13.16561,0,5477,0,0
"46766",20.32421,0,830,0,0
"46767",70.1141,0,8181,0,0
"46770",53.42754,0,3054,0,0
"46771",1.192508,0,0,,0
"46772",35.45124,0,3230,0,0
"46773",78.77261,0,3327,0,0
"46774",51.37057,0,16954,0,0
"46776",24.85563,0,1446,0,0
"46777",55.58973,0,6502,0,0
"46779",36.07081,0,2124,0,0
"46781",25.67305,0,828,0,0
"46783",60.67398,0,6630,0,0
"46784",15.07096,0,2086,0,0
"46785",24.42793,0,1442,0,0
"46786",.0362446,0,167,0,0
"46787",64.40114,0,3640,0,0
"46788",35.85133,0,3614,0,0
"46791",15.25469,0,1007,0,0
"46792",101.5888,0,3753,0,0
"46793",55.82743,0,4334,0,0
"46794",25.94501,0,1740,0,0
"46795",59.11744,0,6517,0,0
"46797",51.86924,0,3810,0,0
"46798",20.62174,0,1559,0,0
"46799",.2545792,0,209,0,0
"46802",4.238901,0,10672,0,0
"46803",6.612545,0,9578,0,0
"46804",19.2629,0,28952,0,0
"46805",6.457158,0,20872,0,0
"46806",9.193013,0,25703,0,0
"46807",3.20828,0,17057,0,0
"46808",10.78802,0,19434,0,0
"46809",22.89318,0,8710,0,0
"46814",17.04851,0,12169,0,0
"46815",10.4307,0,28033,0,0
"46816",36.63277,0,18265,0,0
"46818",66.23131,0,20838,0,0
"46819",25.68926,0,9795,0,0
"46825",15.33832,0,29068,0,0
"46835",21.1975,0,35104,0,0
"46845",22.79888,0,22187,0,0
"46901",139.2348,0,40107,0,0
"46902",53.43528,0,35568,0,0
"46910",62.42381,0,3299,0,0
"46911",40.50612,0,1374,0,0
"46913",32.90602,0,1204,0,0
"46914",28.89231,0,1499,0,0
"46915",2.375189,0,583,0,0
"46917",53.87175,0,1867,0,0
"46919",42.24451,0,2502,0,0
"46920",31.48041,0,1143,0,0
"46922",.1365249,0,28,0,0
"46923",136.0532,0,8152,0,0
"46926",35.39978,0,1587,0,0
"46928",72.45054,0,4557,0,0
"46929",51.32333,0,2994,0,0
"46930",.1477563,0,76,0,0
"46931",.0689042,0,200,0,0
"46932",55.37469,0,3342,0,0
"46933",11.40903,0,6210,0,0
"46936",65.62933,0,5972,0,0
"46938",30.99149,0,2999,0,0
"46939",94.93622,0,1920,0,0
"46940",58.28624,0,2662,0,0
"46941",28.15589,0,1092,0,0
"46943",.4157915,0,249,0,0
"46946",.352663,0,116,0,0
"46947",187.4973,0,28020,0,0
"46950",28.10707,0,726,0,0
"46951",63.95019,0,1923,0,0
"46952",106.6147,0,19079,0,0
"46953",84.92821,0,23921,0,0
"46957",.4755659,0,587,0,0
"46958",.4209467,0,561,0,0
"46959",1.101889,0,540,0,0
"46960",41.64106,0,1035,0,0
"46961",.484257,0,137,0,0
"46962",110.0078,0,9566,0,0
"46967",.0926657,0,115,0,0
"46968",.3650824,0,57,0,0
"46970",187.9922,0,23323,0,0
"46974",42.24894,0,1735,0,0
"46975",217.965,0,14491,0,0
"46978",63.48999,0,2132,0,0
"46979",42.20271,0,4826,0,0
"46982",42.37834,0,2316,0,0
"46984",.2383625,0,209,0,0
"46985",70.40968,0,1587,0,0
"46986",34.78286,0,1576,0,0
"46987",.5501376,0,915,0,0
"46988",26.43154,0,1028,0,0
"46989",33.7508,0,4896,0,0
"46990",30.16693,0,801,0,0
"46991",30.65238,0,1594,0,0
"46992",165.223,0,16251,0,0
"46994",57.74282,0,2843,0,0
"46996",187.9411,0,6456,0,0
"46998",.0816726,0,133,0,0
"47001",73.81445,0,10498,0,0
"47003",12.65604,0,962,0,0
"47006",104.1979,0,11144,0,0
"47010",10.80626,0,335,0,0
"47011",35.78716,0,640,0,0
"47012",170.9012,0,9935,0,0
"47016",19.62027,0,742,0,0
"47017",15.49034,0,376,0,0
"47018",71.35315,0,4372,0,0
"47020",21.9384,0,1034,0,0
"47022",34.00309,0,3266,0,0
"47023",47.12903,0,1433,0,0
"47024",65.64463,0,3316,0,0
"47025",56.43202,0,22682,0,0
"47030",33.94865,0,2075,0,0
"47031",61.8937,0,5326,0,0
"47032",35.00022,0,3121,0,0
"47034",.1148017,0,99,0,0
"47035",.3055802,0,308,0,0
"47036",16.15597,0,1052,0,0
"47037",80.45718,0,4507,0,0
"47038",32.85856,0,1695,0,0
"47040",68.16679,0,5201,0,0
"47041",82.99635,0,6235,0,0
"47042",76.98753,0,4514,0,0
"47043",103.8224,0,5894,0,0
"47060",57.90331,0,6121,0,0
"47102",40.0937,0,7250,0,0
"47104",.2006411,0,41,0,0
"47106",70.0077,0,4753,0,0
"47108",89.05627,0,2398,0,0
"47110",5.799334,0,701,0,0
"47111",80.70848,0,15953,0,0
"47112",161.8814,0,16704,0,0
"47114",.9781566,0,330,0,0
"47115",57.19188,0,2572,0,0
"47116",30.66558,0,578,0,0
"47117",83.56148,0,4272,0,0
"47118",143.9477,0,3410,0,0
"47119",43.43657,0,11410,0,0
"47120",18.78309,0,1070,0,0
"47122",35.67064,0,10482,0,0
"47123",7.400441,0,74,0,0
"47124",24.56586,0,4362,0,0
"47125",41.54966,0,1619,0,0
"47126",35.1509,0,4463,0,0
"47129",9.64407,67,19674,3.40551,6.947274
"47130",34.54247,173,45802,3.77713,5.008328
"47135",51.58633,0,1171,0,0
"47136",27.76872,0,4642,0,0
"47137",61.78041,0,1543,0,0
"47138",74.2464,0,5097,0,0
"47140",41.45506,0,2541,0,0
"47141",34.27462,0,1650,0,0
"47142",37.8009,0,992,0,0
"47143",22.75733,0,3013,0,0
"47145",42.91914,0,2023,0,0
"47147",27.88045,0,1183,0,0
"47150",44.36794,105,48123,2.18191,2.366574
"47160",.0413357,0,42,0,0
"47161",22.11245,0,3684,0,0
"47162",23.10452,0,731,0,0
"47163",20.93973,0,2046,0,0
"47164",35.16899,0,3621,0,0
"47165",82.7227,0,6285,0,0
"47166",12.84124,0,1364,0,0
"47167",214.8004,0,14552,0,0
"47170",161.2459,0,14435,0,0
"47172",25.16937,1,17457,.057284,.0397308
"47175",24.53968,0,852,0,0
"47177",16.78824,0,1014,0,0
"47201",206.3567,0,44221,0,0
"47203",77.55511,0,27043,0,0
"47220",83.69903,0,5650,0,0
"47223",58.09232,0,1410,0,0
"47224",22.6089,0,490,0,0
"47226",.1035846,0,170,0,0
"47227",49.25842,0,2142,0,0
"47229",50.05217,0,3010,0,0
"47230",50.32565,0,1477,0,0
"47231",28.3507,0,945,0,0
"47232",32.08302,0,2996,0,0
"47234",33.03323,0,1765,0,0
"47235",40.56682,0,1662,0,0
"47240",299.394,0,21518,0,0
"47243",35.52306,0,6232,0,0
"47244",17.59407,0,762,0,0
"47246",58.9624,0,4509,0,0
"47247",.1175183,0,163,0,0
"47250",208.2501,0,22001,0,0
"47260",56.4353,0,1733,0,0
"47263",.1250874,0,225,0,0
"47264",99.14423,0,1440,0,0
"47265",191.8999,0,20540,0,0
"47270",18.63878,0,545,0,0
"47272",32.56687,0,2276,0,0
"47273",31.18514,0,1677,0,0
"47274",213.5188,0,30654,0,0
"47280",1.049012,0,1045,0,0
"47281",56.63307,0,1301,0,0
"47282",.3216192,0,375,0,0
"47283",60.02385,0,3197,0,0
"47302",66.62048,0,26736,0,0
"47303",58.40184,0,25559,0,0
"47304",35.13768,0,31723,0,0
"47305",1.380173,0,3639,0,0
"47306",.2232238,0,5026,0,0
"47320",33.77037,0,3699,0,0
"47324",.2202319,0,136,0,0
"47325",20.46867,0,525,0,0
"47326",66.9344,0,2106,0,0
"47327",55.11037,0,4509,0,0
"47330",59.73444,0,5688,0,0
"47331",191.7544,0,22673,0,0
"47334",26.70099,0,3216,0,0
"47335",.4931629,0,669,0,0
"47336",47.01986,0,3402,0,0
"47337",.1844742,0,151,0,0
"47338",28.24152,0,2655,0,0
"47339",13.27113,0,555,0,0
"47340",53.63463,0,2885,0,0
"47341",36.57473,0,2188,0,0
"47342",50.11971,0,2552,0,0
"47344",.1464775,0,118,0,0
"47345",29.86207,0,1374,0,0
"47346",45.12993,0,3881,0,0
"47348",116.9131,0,9312,0,0
"47351",.4235328,0,604,0,0
"47352",30.13059,0,1083,0,0
"47353",126.9084,0,5619,0,0
"47354",29.72257,0,1271,0,0
"47355",63.65176,0,2719,0,0
"47356",53.9508,0,5505,0,0
"47357",35.24652,0,1030,0,0
"47358",37.84382,0,913,0,0
"47359",60.51564,0,3025,0,0
"47360",35.04031,0,1345,0,0
"47361",.0462504,0,225,0,0
"47362",148.2257,0,29865,0,0
"47367",.7196195,0,26,0,0
"47368",35.03068,0,3232,0,0
"47369",34.31407,0,1272,0,0
"47371",218.3933,0,12613,0,0
"47373",30.19075,0,2309,0,0
"47374",118.5467,0,45883,0,0
"47380",61.22267,0,1752,0,0
"47381",.2998388,0,201,0,0
"47382",.156154,0,175,0,0
"47383",34.71512,0,3021,0,0
"47384",32.80008,0,1761,0,0
"47385",14.92029,0,1379,0,0
"47386",17.86084,0,1407,0,0
"47387",16.43219,0,683,0,0
"47388",.2893739,0,338,0,0
"47390",78.52688,0,4954,0,0
"47393",37.28909,0,1795,0,0
"47394",121.069,0,8207,0,0
"47396",32.11082,0,7077,0,0
"47401",97.42069,0,42998,0,0
"47403",86.54739,0,33052,0,0
"47404",51.29226,0,23309,0,0
"47405",.4700825,0,3873,0,0
"47406",.2219821,0,3737,0,0
"47408",66.64111,0,25701,0,0
"47420",.2240497,0,444,0,0
"47421",184.1399,0,27421,0,0
"47424",185.3947,0,8746,0,0
"47427",53.54997,0,721,0,0
"47429",24.64945,0,8628,0,0
"47431",36.99226,0,1267,0,0
"47432",88.61596,0,4790,0,0
"47433",81.19687,0,4363,0,0
"47434",.0489798,0,0,,0
"47436",46.12265,0,1533,0,0
"47437",.8579352,0,88,0,0
"47438",60.34578,0,4442,0,0
"47441",67.79511,0,9541,0,0
"47443",44.66063,0,1259,0,0
"47446",121.1612,0,10505,0,0
"47448",199.728,0,6851,0,0
"47449",20.01628,0,273,0,0
"47451",1.856918,0,1128,0,0
"47452",102.4628,0,4916,0,0
"47453",12.4887,0,645,0,0
"47454",126.8324,0,7593,0,0
"47455",.5611435,0,87,0,0
"47456",26.4244,0,1672,0,0
"47457",.576317,0,146,0,0
"47458",.0149692,0,27,0,0
"47459",58.37012,0,4070,0,0
"47460",151.1543,0,10808,0,0
"47462",75.90469,0,4479,0,0
"47464",.1097654,0,209,0,0
"47465",23.99481,0,612,0,0
"47467",.0552269,0,125,0,0
"47468",28.74198,0,1431,0,0
"47469",62.75976,0,1658,0,0
"47470",46.97795,0,1643,0,0
"47471",68.82269,0,2604,0,0
"47501",147.8655,0,17796,0,0
"47512",50.21262,0,3973,0,0
"47513",59.72511,0,2354,0,0
"47514",4.398447,0,1757,0,0
"47515",55.99767,0,980,0,0
"47516",29.8017,0,1251,0,0
"47519",19.68011,0,642,0,0
"47520",83.73965,0,3013,0,0
"47521",22.0476,0,728,0,0
"47522",8.784482,0,384,0,0
"47523",66.03615,0,3337,0,0
"47524",53.49987,0,461,0,0
"47525",29.33571,0,381,0,0
"47527",54.01043,0,1677,0,0
"47528",18.82882,0,406,0,0
"47529",31.97029,0,1163,0,0
"47531",37.44157,0,819,0,0
"47532",70.24128,0,4505,0,0
"47535",3.499299,0,810,0,0
"47536",.0275341,0,0,,0
"47537",16.06897,0,993,0,0
"47541",20.19162,0,1229,0,0
"47542",82.41373,0,10008,0,0
"47546",126.1624,0,21066,0,0
"47550",35.40729,0,740,0,0
"47551",32.19332,0,862,0,0
"47552",5.288384,0,310,0,0
"47553",141.8187,0,8257,0,0
"47557",55.68893,0,1814,0,0
"47558",89.11707,0,5583,0,0
"47561",72.20795,0,1541,0,0
"47562",66.49696,0,4201,0,0
"47564",37.32603,0,1404,0,0
"47567",116.7093,0,6071,0,0
"47568",28.25641,0,758,0,0
"47574",15.04073,0,292,0,0
"47575",21.35605,0,1113,0,0
"47576",21.97499,0,280,0,0
"47577",25.37067,0,1187,0,0
"47578",50.94862,0,838,0,0
"47579",12.04354,0,2724,0,0
"47580",5.028222,0,367,0,0
"47581",145.0148,0,4030,0,0
"47584",.1474451,0,135,0,0
"47585",36.04005,0,695,0,0
"47586",95.17755,0,10760,0,0
"47588",16.4397,0,496,0,0
"47590",39.92591,0,410,0,0
"47591",163.7501,0,25935,0,0
"47596",2.061816,0,49,0,0
"47597",44.79793,0,922,0,0
"47598",72.97361,0,3352,0,0
"47601",126.6967,0,14163,0,0
"47610",36.2247,0,5121,0,0
"47611",39.20958,0,1305,0,0
"47612",15.913,0,661,0,0
"47613",53.4258,0,2880,0,0
"47615",37.31502,0,1764,0,0
"47616",44.78108,0,212,0,0
"47619",49.43914,0,1735,0,0
"47620",215.9684,0,12775,0,0
"47630",48.18215,0,35920,0,0
"47631",61.37428,0,2066,0,0
"47633",62.14848,0,2769,0,0
"47634",50.63248,0,2414,0,0
"47635",85.37588,0,5436,0,0
"47637",58.73355,0,1351,0,0
"47638",49.22554,0,3747,0,0
"47639",43.10563,0,4221,0,0
"47640",39.22381,0,1014,0,0
"47648",53.6928,0,4277,0,0
"47649",43.20105,0,1560,0,0
"47654",.1063708,0,42,0,0
"47660",91.17676,0,4828,0,0
"47665",71.16005,0,3655,0,0
"47666",50.41475,0,1797,0,0
"47670",80.02082,0,12064,0,0
"47683",.1843565,0,155,0,0
"47708",.556528,0,326,0,0
"47710",8.956797,0,19333,0,0
"47711",16.41732,0,32248,0,0
"47712",64.37366,0,27074,0,0
"47713",3.948915,0,10405,0,0
"47714",7.98971,0,34587,0,0
"47715",23.79828,0,26802,0,0
"47720",55.9833,0,17403,0,0
"47725",57.48547,0,17044,0,0
"47802",164.9268,0,35325,0,0
"47803",34.63442,0,20750,0,0
"47804",6.673805,0,11359,0,0
"47805",52.51868,0,12553,0,0
"47807",3.856825,0,12107,0,0
"47809",.1754587,0,2923,0,0
"47832",42.41376,0,1031,0,0
"47833",37.15832,0,1106,0,0
"47834",151.7382,0,19294,0,0
"47836",.1967055,0,46,0,0
"47837",29.21777,0,1158,0,0
